"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"SpecificationInclusion to BreakdownElementViewRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to BreakdownVersion (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to BreakdownVersionAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to CertificationAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Classification (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Condition (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ConditionAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ConditionRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ContractAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to DateAndPersonAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to DateTimeAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to DateTimeString (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Descriptor (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Document (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to DocumentAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to DocumentDefinition (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to DocumentDefinitionRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to DocumentVersion (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to EffectivityAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to EventAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ExternalPropertyDefinition (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to FrozenAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Identifier (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to IndividualPart (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to IndividualPartVersion (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to IndividualPartView (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to IndividualPartViewRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to InformationUsageRightAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to MaterialPropertyAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ModelPropertyAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Organization (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to OrganizationOrPersonInOrganizationAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Part (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PartVersion (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PartView (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PartViewRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ProcessOperationResourceAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ProductConcept (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ProductConfiguration (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to ProjectAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinition (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinitionAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinitionRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinitionString (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PropertyValue (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PropertyValueAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to PropertyValueRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Proxy (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Requirement (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to RequirementAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to RequirementVersion (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to RequirementView (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to RequirementViewRelationship (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to SecurityClassificationAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Specification (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to SpecificationAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to SpecificationCategoryAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to SpecificationConditionAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to SpecificationInclusionAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to TimeIntervalAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to WorkOrderAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to WorkRequest (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to WorkRequestAssignment (as ifCondition)";"";"";"";""
"";"SpecificationInclusion to Activity (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ActivityAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ActivityMethod (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ActivityMethodAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to AddressAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Approval (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ApprovalAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Breakdown (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to BreakdownElement (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to BreakdownElementVersion (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to BreakdownElementView (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to BreakdownElementViewRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to BreakdownVersion (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to BreakdownVersionAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to CertificationAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Classification (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Condition (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ConditionAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ConditionRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ContractAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to DateAndPersonAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to DateTimeAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to DateTimeString (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Descriptor (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Document (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to DocumentAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to DocumentDefinition (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to DocumentDefinitionRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to DocumentVersion (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to EffectivityAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to EventAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ExternalPropertyDefinition (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to FrozenAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Identifier (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to IndividualPart (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to IndividualPartVersion (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to IndividualPartView (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to IndividualPartViewRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to InformationUsageRightAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to MaterialPropertyAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ModelPropertyAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Organization (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to OrganizationOrPersonInOrganizationAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Part (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PartVersion (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PartView (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PartViewRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ProcessOperationResourceAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ProductConcept (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ProductConfiguration (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to ProjectAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinition (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinitionAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinitionRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PropertyDefinitionString (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PropertyValue (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PropertyValueAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to PropertyValueRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Proxy (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Requirement (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to RequirementAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to RequirementVersion (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to RequirementView (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to RequirementViewRelationship (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to SecurityClassificationAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to Specification (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to SpecificationAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to SpecificationCategoryAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to SpecificationConditionAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to SpecificationInclusionAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to TimeIntervalAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to WorkOrderAssignment (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to WorkRequest (as includedSpecification)";"";"";"";""
"";"SpecificationInclusion to WorkRequestAssignment (as includedSpecification)";"";"";"";""
"SpecificationInclusionAssignment";"";"";"";"";""
"";"SpecificationInclusionAssignment to SpecificationInclusion (as assignedInclusion)";"";"";"";""
"";"SpecificationInclusionAssignment to ProductClass (as assignedTo)";"";"";"";""
"";"SpecificationInclusionAssignment to Classification (as classifiedAs)";"";"";"";""
"";"SpecificationInclusionAssignment to CharacterString (as description)";"";"";"";""
"";"SpecificationInclusionAssignment to Descriptor (as description)";"";"";"";""
"";"SpecificationInclusionAssignment to DescriptorSet (as description)";"";"";"";""
"";"SpecificationInclusionAssignment to LocalizedString (as description)";"";"";"";""
"";"SpecificationInclusionAssignment to TranslatedStringSet (as description)";"";"";"";""
